id,loan_amnt,int_rate,term_months,grade,sub_grade,emp_length_years,home_ownership,annual_inc,verification_status,purpose,addr_state,dti,issue_date,issue_year,issue_month,loan_status,is_default
20526,7200,6.46,36.0,A,A1,2.0,MORTGAGE,52000.0,Not Verified,debt_consolidation,IN,4.78,2017-05-01,2017,2017-05,Current,0
20527,10000,11.8,36.0,B,B4,1.0,RENT,100000.0,Source Verified,debt_consolidation,IL,10.6,2014-02-01,2014,2014-02,Fully Paid,0
20528,10000,14.47,36.0,C,C2,0.0,OWN,60000.0,Not Verified,other,CA,20.88,2019-02-01,2019,2019-02,Current,0
20529,5000,14.47,36.0,C,C2,2.0,RENT,33000.0,Not Verified,debt_consolidation,FL,3.64,2018-08-01,2018,2018-08,Current,0
20530,10000,10.72,36.0,B,B2,9.0,RENT,55000.0,Not Verified,credit_card,NV,26.86,2016-07-01,2016,2016-07,Current,0
20531,25000,10.33,36.0,B,B1,2.0,OWN,78000.0,Not Verified,debt_consolidation,TN,25.67,2016-04-01,2016,2016-04,Current,0
20532,20000,11.8,60.0,B,B4,10.0,MORTGAGE,57200.0,Not Verified,credit_card,SC,32.38,2019-05-01,2019,2019-05,Current,0
20533,20000,16.91,60.0,C,C5,1.0,MORTGAGE,250000.0,Not Verified,credit_card,KS,14.14,2016-07-01,2016,2016-07,Current,0
20534,15000,8.19,36.0,A,A4,10.0,MORTGAGE,92584.0,Not Verified,credit_card,FL,7.27,2016-03-01,2016,2016-03,Current,0
20535,23000,8.81,60.0,A,A5,,MORTGAGE,85000.0,Not Verified,credit_card,WI,36.47,2018-05-01,2018,2018-05,Current,0
20536,10000,11.8,36.0,B,B4,7.0,RENT,65000.0,Not Verified,debt_consolidation,IL,12.37,2015-12-01,2015,2015-12,Current,0
20537,15000,17.97,60.0,D,D1,7.0,RENT,65000.0,Source Verified,credit_card,MA,18.49,2016-06-01,2016,2016-06,Current,0
20538,12000,12.98,36.0,B,B5,10.0,MORTGAGE,87400.0,Source Verified,credit_card,AL,24.54,2018-09-01,2018,2018-09,Current,0
20539,6025,19.92,36.0,D,D3,0.0,RENT,21600.0,Source Verified,credit_card,MA,7.53,2015-05-01,2015,2015-05,Current,0
20540,8000,10.72,36.0,B,B2,2.0,RENT,95000.0,Not Verified,credit_card,IL,10.47,2014-01-01,2014,2014-01,Current,0
20541,5000,13.56,36.0,C,C1,8.0,RENT,99000.0,Not Verified,debt_consolidation,VA,33.07,2016-01-01,2016,2016-01,Current,0
20542,10000,11.31,36.0,B,B3,10.0,RENT,34000.0,Not Verified,credit_card,NV,16.9,2015-01-01,2015,2015-01,Current,0
20543,11000,16.14,60.0,C,C4,10.0,RENT,54000.0,Not Verified,debt_consolidation,NY,19.82,2016-03-01,2016,2016-03,Current,0
20544,13000,6.46,36.0,A,A1,4.0,MORTGAGE,89000.0,Source Verified,credit_card,CA,11.79,2014-06-01,2014,2014-06,Current,0
20545,24000,19.92,36.0,D,D3,7.0,RENT,30000.0,Verified,credit_card,TX,67.68,2017-07-01,2017,2017-07,Current,0
20546,9500,13.56,36.0,C,C1,10.0,MORTGAGE,49000.0,Source Verified,credit_card,MI,34.95,2017-01-01,2017,2017-01,Current,0
20547,3000,8.19,36.0,A,A4,0.0,RENT,79992.0,Not Verified,debt_consolidation,NY,1.49,2015-08-01,2015,2015-08,Current,0
20548,3000,10.33,36.0,B,B1,4.0,RENT,40000.0,Verified,vacation,NY,35.58,2017-10-01,2017,2017-10,Current,0
20549,16000,7.02,36.0,A,A2,10.0,MORTGAGE,65000.0,Not Verified,debt_consolidation,VT,24.0,2014-11-01,2014,2014-11,Current,0
20550,28000,14.47,60.0,C,C2,3.0,MORTGAGE,54000.0,Not Verified,debt_consolidation,VA,28.44,2014-01-01,2014,2014-01,Current,0
20551,14000,26.31,60.0,E,E4,,RENT,55000.0,Not Verified,debt_consolidation,CA,7.11,2016-11-01,2016,2016-11,Current,0
20552,10000,16.14,36.0,C,C4,0.0,MORTGAGE,90000.0,Not Verified,debt_consolidation,CA,7.85,2014-12-01,2014,2014-12,Current,0
20553,15000,8.19,36.0,A,A4,0.0,OWN,175000.0,Source Verified,debt_consolidation,CA,16.08,2019-02-01,2019,2019-02,Current,0
20554,5525,15.02,36.0,C,C3,10.0,RENT,118000.0,Not Verified,car,FL,3.25,2015-10-01,2015,2015-10,Current,0
20555,15000,10.72,36.0,B,B2,3.0,MORTGAGE,150000.0,Not Verified,debt_consolidation,NH,17.83,2016-07-01,2016,2016-07,Current,0
20556,4600,7.02,36.0,A,A2,2.0,MORTGAGE,175000.0,Not Verified,debt_consolidation,IL,11.01,2015-10-01,2015,2015-10,Current,0
20557,40000,11.8,60.0,B,B4,0.0,RENT,214644.0,Verified,debt_consolidation,CA,17.1,2016-08-01,2016,2016-08,Current,0
20558,12000,12.98,36.0,B,B5,10.0,MORTGAGE,87400.0,Source Verified,credit_card,AL,24.54,2014-07-01,2014,2014-07,Current,0
20559,4800,10.33,36.0,B,B1,5.0,OWN,80000.0,Not Verified,debt_consolidation,NC,17.37,2019-08-01,2019,2019-08,Current,0
20560,38800,11.8,60.0,B,B4,1.0,MORTGAGE,120000.0,Verified,debt_consolidation,LA,17.21,2015-01-01,2015,2015-01,Current,0
20561,14400,16.14,36.0,C,C4,0.0,RENT,70000.0,Source Verified,debt_consolidation,IL,21.04,2016-05-01,2016,2016-05,Current,0
20562,10000,16.14,36.0,C,C4,10.0,MORTGAGE,94800.0,Source Verified,credit_card,FL,28.59,2019-01-01,2019,2019-01,Current,0
20563,5000,7.56,36.0,A,A3,5.0,RENT,34000.0,Verified,debt_consolidation,FL,18.96,2016-07-01,2016,2016-07,Current,0
20564,15400,18.94,60.0,D,D2,1.0,RENT,56810.0,Not Verified,debt_consolidation,WA,23.95,2018-03-01,2018,2018-03,Current,0
20565,20000,15.02,60.0,C,C3,4.0,MORTGAGE,65000.0,Source Verified,debt_consolidation,NJ,30.47,2014-05-01,2014,2014-05,Current,0
20566,13000,8.19,36.0,A,A4,10.0,MORTGAGE,35000.0,Verified,credit_card,NV,22.57,2015-10-01,2015,2015-10,Current,0
20567,30000,13.56,60.0,C,C1,6.0,MORTGAGE,148550.0,Not Verified,debt_consolidation,NC,21.88,2018-07-01,2018,2018-07,Current,0
20568,35000,19.92,60.0,D,D3,10.0,MORTGAGE,68000.0,Verified,debt_consolidation,GA,50.67,2015-07-01,2015,2015-07,Current,0
20569,18000,8.81,36.0,A,A5,0.0,RENT,40000.0,Source Verified,debt_consolidation,NY,12.81,2016-06-01,2016,2016-06,Current,0
20570,15400,18.94,60.0,D,D2,1.0,RENT,56810.0,Not Verified,debt_consolidation,WA,23.95,2014-06-01,2014,2014-06,Current,0
20571,9600,15.02,36.0,C,C3,10.0,OWN,60000.0,Not Verified,debt_consolidation,NJ,32.64,2017-01-01,2017,2017-01,Current,0
20572,11000,10.72,36.0,B,B2,1.0,MORTGAGE,130000.0,Not Verified,credit_card,TX,7.54,2016-02-01,2016,2016-02,Current,0
20573,10500,7.56,36.0,A,A3,9.0,MORTGAGE,86000.0,Not Verified,credit_card,VA,10.77,2019-02-01,2019,2019-02,Current,0
20574,20000,12.98,60.0,B,B5,0.0,RENT,40000.0,Source Verified,debt_consolidation,CA,27.54,2016-05-01,2016,2016-05,Current,0
20575,39500,16.91,60.0,C,C5,10.0,MORTGAGE,90000.0,Not Verified,debt_consolidation,PA,28.08,2018-12-01,2018,2018-12,Current,0
20576,19200,18.94,60.0,D,D2,10.0,MORTGAGE,80000.0,Not Verified,credit_card,CA,24.65,2019-06-01,2019,2019-06,Current,0
20577,20500,10.72,36.0,B,B2,3.0,RENT,77000.0,Source Verified,credit_card,OR,10.75,2019-01-01,2019,2019-01,Current,0
20578,21000,16.91,36.0,C,C5,0.0,OWN,68000.0,Not Verified,house,FL,9.16,2018-06-01,2018,2018-06,Current,0
20579,20500,6.46,36.0,A,A1,10.0,MORTGAGE,114500.0,Not Verified,debt_consolidation,MO,31.53,2017-07-01,2017,2017-07,Current,0
20580,12000,8.19,36.0,A,A4,4.0,MORTGAGE,60000.0,Not Verified,credit_card,MN,23.48,2016-11-01,2016,2016-11,Current,0
20581,6000,8.19,36.0,A,A4,3.0,RENT,40000.0,Source Verified,credit_card,PA,25.53,2014-06-01,2014,2014-06,Current,0
20582,10000,12.98,60.0,B,B5,9.0,RENT,60000.0,Not Verified,credit_card,KS,14.9,2014-10-01,2014,2014-10,Current,0
20583,40000,8.19,60.0,A,A4,3.0,MORTGAGE,110000.0,Not Verified,debt_consolidation,GA,19.08,2016-04-01,2016,2016-04,Current,0
20584,32000,14.47,60.0,C,C2,10.0,MORTGAGE,110000.0,Source Verified,home_improvement,PA,26.11,2017-12-01,2017,2017-12,Current,0
20585,10000,10.72,36.0,B,B2,3.0,MORTGAGE,150000.0,Source Verified,credit_card,PA,15.83,2014-01-01,2014,2014-01,Current,0
20586,3500,20.89,36.0,D,D4,10.0,RENT,33190.0,Source Verified,credit_card,AZ,19.71,2019-08-01,2019,2019-08,Current,0
20587,4500,27.27,36.0,E,E5,0.0,RENT,45000.0,Not Verified,debt_consolidation,NY,5.89,2019-12-01,2019,2019-12,Current,0
20588,1250,23.4,36.0,E,E1,10.0,RENT,52000.0,Source Verified,other,IN,9.9,2014-06-01,2014,2014-06,Current,0
20589,5000,11.31,36.0,B,B3,1.0,RENT,50000.0,Source Verified,credit_card,TN,8.04,2014-07-01,2014,2014-07,Current,0
20590,12000,14.47,60.0,C,C2,1.0,RENT,67000.0,Not Verified,credit_card,VA,28.39,2019-02-01,2019,2019-02,Current,0
20591,20000,14.47,36.0,C,C2,4.0,OWN,52000.0,Source Verified,debt_consolidation,NE,30.65,2015-03-01,2015,2015-03,Current,0
20592,20000,13.56,36.0,C,C1,2.0,MORTGAGE,32000.0,Verified,debt_consolidation,TX,12.19,2015-01-01,2015,2015-01,Current,0
20593,15000,8.19,36.0,A,A4,0.0,MORTGAGE,260000.0,Verified,credit_card,OH,16.63,2015-02-01,2015,2015-02,Current,0
20594,25000,16.91,60.0,C,C5,10.0,MORTGAGE,23878.0,Not Verified,debt_consolidation,OH,6.26,2018-03-01,2018,2018-03,Current,0
20595,4000,16.91,36.0,C,C5,5.0,RENT,54000.0,Source Verified,home_improvement,FL,9.64,2014-10-01,2014,2014-10,Current,0
20596,16000,8.81,36.0,A,A5,5.0,MORTGAGE,94000.0,Not Verified,credit_card,FL,14.91,2015-02-01,2015,2015-02,Current,0
20597,13500,8.19,60.0,A,A4,0.0,MORTGAGE,74500.0,Not Verified,debt_consolidation,TN,22.13,2016-05-01,2016,2016-05,Current,0
20598,25000,10.33,36.0,B,B1,2.0,OWN,78000.0,Not Verified,debt_consolidation,TN,25.67,2017-08-01,2017,2017-08,Current,0
20599,30000,27.27,60.0,E,E5,1.0,RENT,50000.0,Not Verified,debt_consolidation,AZ,23.62,2019-12-01,2019,2019-12,Current,0
20600,5000,14.47,36.0,C,C2,5.0,MORTGAGE,30000.0,Source Verified,credit_card,NY,24.11,2015-06-01,2015,2015-06,Current,0
20601,25000,16.91,60.0,C,C5,10.0,MORTGAGE,130000.0,Source Verified,home_improvement,VA,21.05,2015-07-01,2015,2015-07,Current,0
20602,25000,12.98,36.0,B,B5,,OWN,30000.0,Not Verified,debt_consolidation,RI,24.88,2017-04-01,2017,2017-04,Current,0
20603,40000,13.56,60.0,C,C1,7.0,MORTGAGE,145000.0,Not Verified,debt_consolidation,TX,20.0,2016-07-01,2016,2016-07,Current,0
20604,15000,8.81,36.0,A,A5,10.0,MORTGAGE,57000.0,Not Verified,debt_consolidation,TX,38.91,2017-08-01,2017,2017-08,Current,0
20605,15400,14.47,60.0,C,C2,3.0,MORTGAGE,110000.0,Not Verified,debt_consolidation,OH,36.55,2015-06-01,2015,2015-06,Current,0
20606,10000,15.02,36.0,C,C3,2.0,RENT,40000.0,Verified,debt_consolidation,CA,14.7,2017-09-01,2017,2017-09,Current,0
20607,14400,14.47,60.0,C,C2,3.0,RENT,110000.0,Not Verified,debt_consolidation,CA,10.83,2019-07-01,2019,2019-07,Current,0
20608,12000,14.47,36.0,C,C2,,RENT,50097.0,Not Verified,debt_consolidation,NE,34.0,2018-02-01,2018,2018-02,Current,0
20609,21000,22.35,60.0,D,D5,3.0,MORTGAGE,99000.0,Source Verified,debt_consolidation,FL,31.62,2018-05-01,2018,2018-05,Current,0
20610,3000,10.33,36.0,B,B1,7.0,RENT,40000.0,Source Verified,credit_card,MI,10.68,2014-05-01,2014,2014-05,Current,0
20611,14000,16.14,36.0,C,C4,,MORTGAGE,77479.0,Not Verified,other,GA,23.65,2019-05-01,2019,2019-05,Current,0
20612,25000,14.47,60.0,C,C2,10.0,MORTGAGE,170000.0,Source Verified,debt_consolidation,NV,15.51,2018-03-01,2018,2018-03,Current,0
20613,27200,19.92,60.0,D,D3,10.0,RENT,54254.0,Not Verified,debt_consolidation,GA,22.96,2017-10-01,2017,2017-10,Current,0
20614,14000,11.8,60.0,B,B4,10.0,MORTGAGE,57000.0,Not Verified,debt_consolidation,IL,30.18,2014-12-01,2014,2014-12,Current,0
20615,10000,19.92,36.0,D,D3,,OWN,17440.0,Verified,credit_card,TN,39.5,2017-04-01,2017,2017-04,Current,0
20616,14400,14.47,60.0,C,C2,3.0,RENT,110000.0,Not Verified,debt_consolidation,CA,10.83,2018-01-01,2018,2018-01,Current,0
20617,6000,6.46,36.0,A,A1,1.0,MORTGAGE,40000.0,Source Verified,credit_card,TX,12.87,2017-09-01,2017,2017-09,Current,0
20618,20000,16.14,60.0,C,C4,4.0,RENT,30000.0,Source Verified,debt_consolidation,WI,41.84,2014-09-01,2014,2014-09,Current,0
20619,30800,11.31,36.0,B,B3,10.0,MORTGAGE,105000.0,Source Verified,credit_card,IL,25.65,2014-03-01,2014,2014-03,Current,0
20620,5500,8.19,36.0,A,A4,10.0,RENT,71103.0,Source Verified,credit_card,AZ,32.57,2016-11-01,2016,2016-11,Current,0
20621,10500,14.47,36.0,C,C2,10.0,RENT,51500.0,Not Verified,debt_consolidation,CT,2.68,2018-04-01,2018,2018-04,Current,0
20622,30000,7.56,36.0,A,A3,7.0,MORTGAGE,155000.0,Not Verified,credit_card,IL,4.33,2016-04-01,2016,2016-04,Current,0
20623,12000,15.02,36.0,C,C3,0.0,RENT,65000.0,Source Verified,debt_consolidation,NC,33.93,2018-02-01,2018,2018-02,Current,0
20624,16000,15.02,36.0,C,C3,0.0,MORTGAGE,24960.0,Verified,medical,CA,85.63,2019-10-01,2019,2019-10,Current,0
20625,10000,11.31,36.0,B,B3,,RENT,27064.0,Verified,debt_consolidation,ID,19.78,2019-05-01,2019,2019-05,Current,0
20626,2500,15.02,36.0,C,C3,,OWN,29000.0,Source Verified,debt_consolidation,LA,17.88,2017-10-01,2017,2017-10,Current,0
20627,10000,11.8,36.0,B,B4,7.0,RENT,65000.0,Not Verified,debt_consolidation,IL,12.37,2018-05-01,2018,2018-05,Current,0
20628,40000,14.47,60.0,C,C2,0.0,MORTGAGE,500000.0,Source Verified,debt_consolidation,GA,13.47,2014-07-01,2014,2014-07,Current,0
20629,40000,8.19,36.0,A,A4,9.0,MORTGAGE,55000.0,Not Verified,debt_consolidation,CA,16.08,2014-07-01,2014,2014-07,Current,0
20630,30000,8.81,36.0,A,A5,0.0,RENT,127000.0,Source Verified,debt_consolidation,TX,19.49,2018-03-01,2018,2018-03,Current,0
20631,10000,23.4,36.0,E,E1,2.0,MORTGAGE,90000.0,Not Verified,debt_consolidation,MO,15.2,2018-10-01,2018,2018-10,Current,0
20632,7500,11.31,36.0,B,B3,7.0,MORTGAGE,40500.0,Verified,debt_consolidation,IL,31.61,2015-02-01,2015,2015-02,Current,0
20633,28000,11.31,36.0,B,B3,5.0,RENT,82000.0,Verified,credit_card,CA,14.4,2017-07-01,2017,2017-07,Current,0
20634,13000,23.4,36.0,E,E1,2.0,MORTGAGE,90000.0,Verified,other,PA,39.73,2015-09-01,2015,2015-09,Current,0
20635,40000,6.46,36.0,A,A1,1.0,MORTGAGE,100000.0,Source Verified,debt_consolidation,OH,23.65,2014-08-01,2014,2014-08,Current,0
20636,5550,15.02,36.0,C,C3,10.0,MORTGAGE,152500.0,Not Verified,credit_card,IN,37.94,2016-04-01,2016,2016-04,Current,0
20637,30000,15.02,36.0,C,C3,10.0,RENT,68500.0,Source Verified,debt_consolidation,CA,13.19,2016-09-01,2016,2016-09,Current,0
20638,5000,7.02,36.0,A,A2,4.0,MORTGAGE,126000.0,Not Verified,home_improvement,IN,10.51,2018-08-01,2018,2018-08,Current,0
20639,15000,16.14,36.0,C,C4,3.0,RENT,60000.0,Source Verified,credit_card,GA,18.86,2019-03-01,2019,2019-03,Current,0
20640,15000,13.56,60.0,C,C1,0.0,MORTGAGE,85000.0,Not Verified,debt_consolidation,TX,16.22,2019-08-01,2019,2019-08,Current,0
20641,11200,10.72,60.0,B,B2,10.0,MORTGAGE,50000.0,Not Verified,debt_consolidation,CT,22.64,2014-08-01,2014,2014-08,Current,0
20642,15000,11.8,60.0,B,B4,1.0,OWN,62000.0,Source Verified,credit_card,TX,19.92,2019-07-01,2019,2019-07,Current,0
20643,8000,13.56,36.0,C,C1,10.0,RENT,119000.0,Not Verified,debt_consolidation,WA,17.94,2017-02-01,2017,2017-02,Current,0
20644,6000,16.14,36.0,C,C4,10.0,RENT,50000.0,Not Verified,car,NY,23.28,2015-01-01,2015,2015-01,Current,0
20645,26000,16.91,60.0,C,C5,10.0,MORTGAGE,300000.0,Not Verified,debt_consolidation,NY,24.42,2017-11-01,2017,2017-11,Current,0
20646,21600,16.91,60.0,C,C5,10.0,OWN,95628.0,Source Verified,debt_consolidation,NJ,22.02,2014-05-01,2014,2014-05,Current,0
20647,4000,16.91,36.0,C,C5,4.0,MORTGAGE,75000.0,Not Verified,home_improvement,IL,25.2,2016-10-01,2016,2016-10,Current,0
20648,3000,13.56,36.0,C,C1,6.0,MORTGAGE,35000.0,Source Verified,debt_consolidation,NC,9.4,2018-12-01,2018,2018-12,Current,0
20649,10000,16.14,36.0,C,C4,10.0,MORTGAGE,94800.0,Source Verified,credit_card,FL,28.59,2019-10-01,2019,2019-10,Current,0
20650,15450,11.8,36.0,B,B4,3.0,MORTGAGE,133600.0,Not Verified,credit_card,MD,26.04,2015-09-01,2015,2015-09,Current,0
20651,25000,19.92,36.0,D,D3,1.0,OWN,120000.0,Not Verified,debt_consolidation,MA,14.62,2015-01-01,2015,2015-01,Current,0
20652,7500,11.8,36.0,B,B4,,MORTGAGE,32700.0,Not Verified,debt_consolidation,AR,28.26,2017-06-01,2017,2017-06,Current,0
20653,10000,10.33,36.0,B,B1,3.0,MORTGAGE,60000.0,Not Verified,debt_consolidation,CA,19.04,2014-12-01,2014,2014-12,Current,0
20654,5000,7.56,36.0,A,A3,10.0,MORTGAGE,36000.0,Not Verified,credit_card,MI,18.83,2019-11-01,2019,2019-11,Current,0
20655,10000,8.19,36.0,A,A4,10.0,MORTGAGE,60000.0,Source Verified,debt_consolidation,WA,16.82,2015-12-01,2015,2015-12,Current,0
20656,20000,6.46,36.0,A,A1,2.0,MORTGAGE,60000.0,Verified,credit_card,CA,28.52,2015-02-01,2015,2015-02,Current,0
20657,5000,7.56,36.0,A,A3,2.0,MORTGAGE,225000.0,Not Verified,small_business,CT,11.14,2015-06-01,2015,2015-06,Current,0
20658,4000,16.14,36.0,C,C4,10.0,RENT,40000.0,Not Verified,small_business,OK,5.37,2016-03-01,2016,2016-03,Current,0
20659,10000,15.02,36.0,C,C3,2.0,RENT,40000.0,Verified,debt_consolidation,CA,14.7,2018-06-01,2018,2018-06,Current,0
20660,22000,12.98,60.0,B,B5,1.0,RENT,55000.0,Source Verified,debt_consolidation,FL,31.53,2019-03-01,2019,2019-03,Current,0
20661,6600,11.31,36.0,B,B3,10.0,RENT,45000.0,Not Verified,credit_card,TX,16.21,2018-06-01,2018,2018-06,Fully Paid,0
20662,3375,14.47,36.0,C,C2,4.0,MORTGAGE,39409.0,Not Verified,credit_card,IL,5.76,2017-11-01,2017,2017-11,Current,0
20663,35000,15.02,60.0,C,C3,10.0,MORTGAGE,290000.0,Source Verified,debt_consolidation,MO,7.6,2015-08-01,2015,2015-08,Current,0
20664,3000,10.33,36.0,B,B1,7.0,RENT,40000.0,Source Verified,credit_card,MI,10.68,2019-08-01,2019,2019-08,Current,0
20665,23000,8.19,60.0,A,A4,4.0,MORTGAGE,153000.0,Source Verified,credit_card,CA,13.53,2019-12-01,2019,2019-12,Current,0
20666,20000,10.33,60.0,B,B1,3.0,MORTGAGE,70000.0,Not Verified,major_purchase,NJ,17.01,2017-10-01,2017,2017-10,Current,0
20667,4000,17.97,36.0,D,D1,10.0,MORTGAGE,90000.0,Not Verified,other,PA,27.96,2018-09-01,2018,2018-09,Current,0
20668,15000,8.19,36.0,A,A4,,RENT,54000.0,Not Verified,credit_card,NY,21.64,2015-10-01,2015,2015-10,Current,0
20669,16000,26.31,60.0,E,E4,0.0,RENT,33000.0,Source Verified,credit_card,SC,33.62,2016-09-01,2016,2016-09,Current,0
20670,16000,8.81,36.0,A,A5,5.0,RENT,43000.0,Source Verified,debt_consolidation,NJ,13.82,2018-10-01,2018,2018-10,Current,0
20671,9600,8.81,36.0,A,A5,10.0,MORTGAGE,95000.0,Not Verified,home_improvement,NY,15.23,2016-07-01,2016,2016-07,Current,0
20672,5000,17.97,36.0,D,D1,10.0,MORTGAGE,53580.0,Source Verified,debt_consolidation,FL,21.16,2018-07-01,2018,2018-07,Current,0
20673,20000,10.33,36.0,B,B1,5.0,RENT,80000.0,Source Verified,debt_consolidation,CA,26.84,2019-02-01,2019,2019-02,Current,0
20674,20000,7.56,36.0,A,A3,10.0,MORTGAGE,100000.0,Not Verified,credit_card,WA,18.92,2019-08-01,2019,2019-08,Fully Paid,0
20675,12000,12.98,36.0,B,B5,0.0,RENT,50000.0,Not Verified,debt_consolidation,OR,22.85,2015-09-01,2015,2015-09,Current,0
20676,12000,8.19,36.0,A,A4,4.0,MORTGAGE,60000.0,Source Verified,debt_consolidation,TX,11.86,2016-11-01,2016,2016-11,Current,0
20677,26500,11.31,60.0,B,B3,10.0,MORTGAGE,134000.0,Source Verified,credit_card,OK,18.91,2016-04-01,2016,2016-04,Current,0
20678,40000,15.02,60.0,C,C3,,MORTGAGE,70000.0,Verified,debt_consolidation,MD,28.7,2017-01-01,2017,2017-01,Current,0
20679,5000,7.56,36.0,A,A3,5.0,MORTGAGE,98000.0,Not Verified,credit_card,TX,14.78,2018-06-01,2018,2018-06,Fully Paid,0
20680,18000,16.14,36.0,C,C4,0.0,RENT,58300.0,Not Verified,debt_consolidation,CA,23.88,2015-12-01,2015,2015-12,Current,0
20681,10000,8.19,36.0,A,A4,2.0,MORTGAGE,55400.0,Not Verified,credit_card,TX,8.41,2015-05-01,2015,2015-05,Current,0
20682,30500,11.8,36.0,B,B4,10.0,MORTGAGE,77000.0,Verified,credit_card,CA,19.75,2015-08-01,2015,2015-08,Current,0
20683,12000,6.46,36.0,A,A1,7.0,MORTGAGE,50000.0,Not Verified,credit_card,MI,20.81,2018-08-01,2018,2018-08,Current,0
20684,20000,14.47,36.0,C,C2,4.0,OWN,52000.0,Source Verified,debt_consolidation,NE,30.65,2019-12-01,2019,2019-12,Current,0
20685,7500,19.92,36.0,D,D3,2.0,RENT,60000.0,Not Verified,debt_consolidation,NY,8.0,2014-08-01,2014,2014-08,Current,0
20686,4000,18.94,36.0,D,D2,10.0,OWN,80000.0,Verified,other,VA,12.45,2019-11-01,2019,2019-11,Current,0
20687,25000,20.89,60.0,D,D4,0.0,RENT,45500.0,Source Verified,debt_consolidation,LA,26.04,2014-03-01,2014,2014-03,Current,0
20688,24000,16.14,60.0,C,C4,,MORTGAGE,62000.0,Not Verified,debt_consolidation,MA,34.3,2017-03-01,2017,2017-03,Current,0
20689,10000,8.81,36.0,A,A5,2.0,RENT,55000.0,Not Verified,debt_consolidation,NJ,8.99,2014-10-01,2014,2014-10,Current,0
20690,15000,15.02,36.0,C,C3,10.0,MORTGAGE,175000.0,Source Verified,home_improvement,NJ,17.02,2019-09-01,2019,2019-09,Current,0
20691,5000,11.8,36.0,B,B4,10.0,MORTGAGE,115000.0,Not Verified,other,NY,30.24,2018-07-01,2018,2018-07,Current,0
20692,20000,10.72,60.0,B,B2,1.0,MORTGAGE,120000.0,Source Verified,credit_card,MD,28.8,2016-02-01,2016,2016-02,Current,0
20693,30000,10.72,60.0,B,B2,0.0,OWN,85000.0,Source Verified,debt_consolidation,NY,9.88,2018-02-01,2018,2018-02,Current,0
20694,15500,7.02,36.0,A,A2,5.0,MORTGAGE,50000.0,Not Verified,debt_consolidation,GA,20.36,2019-02-01,2019,2019-02,Current,0
20695,10000,14.47,36.0,C,C2,2.0,RENT,55000.0,Not Verified,credit_card,RI,22.1,2015-04-01,2015,2015-04,Current,0
20696,4500,19.92,36.0,D,D3,0.0,MORTGAGE,115800.0,Not Verified,home_improvement,MD,9.09,2017-10-01,2017,2017-10,Current,0
20697,7500,7.02,36.0,A,A2,7.0,MORTGAGE,57000.0,Not Verified,debt_consolidation,UT,14.95,2015-10-01,2015,2015-10,Current,0
20698,4000,6.46,36.0,A,A1,10.0,MORTGAGE,119000.0,Source Verified,debt_consolidation,CO,13.09,2018-04-01,2018,2018-04,Current,0
20699,6500,17.97,36.0,D,D1,4.0,MORTGAGE,154000.0,Source Verified,debt_consolidation,NC,28.78,2017-05-01,2017,2017-05,Current,0
20700,12000,26.31,36.0,E,E4,5.0,OWN,19000.0,Not Verified,credit_card,IL,35.88,2018-04-01,2018,2018-04,Current,0
20701,24000,12.98,60.0,B,B5,8.0,MORTGAGE,50000.0,Not Verified,debt_consolidation,IN,52.28,2017-10-01,2017,2017-10,Current,0
20702,30000,16.91,36.0,C,C5,10.0,RENT,85000.0,Source Verified,credit_card,VA,22.31,2017-10-01,2017,2017-10,Current,0
20703,10000,22.35,60.0,D,D5,6.0,RENT,51000.0,Not Verified,debt_consolidation,VA,29.76,2014-07-01,2014,2014-07,Current,0
20704,37000,6.46,36.0,A,A1,10.0,MORTGAGE,185300.0,Not Verified,debt_consolidation,OR,6.8,2019-02-01,2019,2019-02,Current,0
20705,15000,8.81,36.0,A,A5,10.0,MORTGAGE,57000.0,Not Verified,debt_consolidation,TX,38.91,2015-01-01,2015,2015-01,Current,0
20706,5000,13.56,36.0,C,C1,2.0,RENT,35140.0,Source Verified,debt_consolidation,NY,7.89,2016-05-01,2016,2016-05,Current,0
20707,9000,11.8,36.0,B,B4,1.0,RENT,40000.0,Not Verified,debt_consolidation,CA,4.92,2017-01-01,2017,2017-01,Current,0
20708,4000,16.91,36.0,C,C5,5.0,RENT,54000.0,Source Verified,home_improvement,FL,9.64,2019-02-01,2019,2019-02,Current,0
20709,40000,11.31,36.0,B,B3,5.0,MORTGAGE,92000.0,Verified,debt_consolidation,NY,23.64,2017-10-01,2017,2017-10,Current,0
20710,6000,14.47,36.0,C,C2,10.0,RENT,55000.0,Verified,credit_card,NY,10.65,2015-02-01,2015,2015-02,Current,0
20711,20000,11.8,60.0,B,B4,10.0,MORTGAGE,57200.0,Not Verified,credit_card,SC,32.38,2015-09-01,2015,2015-09,Current,0
20712,21000,15.02,60.0,C,C3,10.0,RENT,109000.0,Not Verified,debt_consolidation,WI,23.25,2015-03-01,2015,2015-03,Current,0
20713,2400,7.56,36.0,A,A3,,MORTGAGE,48000.0,Not Verified,credit_card,FL,16.43,2017-07-01,2017,2017-07,Current,0
20714,30000,16.14,36.0,C,C4,0.0,MORTGAGE,90000.0,Not Verified,small_business,CA,7.6,2018-04-01,2018,2018-04,Current,0
