loan_amnt,int_rate,term_months,grade,purpose,addr_state,issue_year,is_default,dti_bucket
6000,17.97,36.0,D,car,MO,2014,0,50+
10000,6.46,36.0,A,debt_consolidation,ID,2017,0,20-30
15400,14.47,60.0,C,debt_consolidation,OH,2015,0,30-40
15000,8.19,36.0,A,credit_card,OH,2017,0,10-20
15000,7.56,36.0,A,house,ID,2014,0,0-10
12600,27.27,36.0,E,debt_consolidation,GA,2018,0,10-20
22000,14.47,36.0,C,credit_card,NY,2018,0,20-30
15000,13.56,60.0,C,credit_card,GA,2017,0,0-10
16000,12.98,36.0,B,credit_card,UT,2017,0,20-30
14400,14.47,60.0,C,debt_consolidation,CA,2015,0,10-20
9000,11.8,36.0,B,credit_card,WA,2019,0,30-40
18000,15.02,36.0,C,debt_consolidation,WA,2015,0,20-30
3500,11.31,36.0,B,credit_card,MD,2016,0,0-10
7500,11.8,36.0,B,debt_consolidation,AR,2019,0,20-30
2700,8.19,36.0,A,credit_card,MI,2014,0,20-30
15000,16.14,36.0,C,credit_card,GA,2014,0,10-20
6600,11.31,36.0,B,credit_card,TX,2018,0,10-20
6500,11.8,36.0,B,car,OH,2016,0,0-10
24000,15.02,36.0,C,credit_card,LA,2017,0,20-30
8000,16.14,36.0,C,home_improvement,PA,2017,0,20-30
17500,22.35,60.0,D,debt_consolidation,OH,2018,0,30-40
7500,8.81,36.0,A,debt_consolidation,MD,2017,0,0-10
12000,19.92,36.0,D,debt_consolidation,CA,2016,0,20-30
4000,16.91,36.0,C,home_improvement,IL,2017,0,20-30
16000,10.33,60.0,B,debt_consolidation,CT,2018,0,10-20
10000,16.14,36.0,C,debt_consolidation,CA,2016,0,0-10
30000,20.89,60.0,D,debt_consolidation,CA,2015,0,0-10
33000,16.14,60.0,C,debt_consolidation,MO,2016,0,10-20
12000,8.19,36.0,A,credit_card,LA,2019,0,30-40
7000,11.8,36.0,B,debt_consolidation,CA,2014,0,10-20
5000,26.31,36.0,E,moving,NY,2015,0,10-20
23000,8.19,60.0,A,credit_card,CA,2019,0,10-20
20000,20.89,60.0,D,debt_consolidation,MS,2018,0,20-30
5000,10.72,36.0,B,debt_consolidation,FL,2014,0,30-40
35000,11.31,60.0,B,debt_consolidation,LA,2015,0,10-20
20000,8.19,60.0,A,credit_card,CA,2018,0,20-30
12000,13.56,60.0,C,debt_consolidation,PA,2018,0,10-20
16000,11.8,36.0,B,major_purchase,IL,2018,0,10-20
9600,23.4,36.0,E,small_business,OH,2019,0,10-20
4800,8.19,36.0,A,debt_consolidation,WI,2017,0,10-20
30000,15.02,60.0,C,debt_consolidation,TX,2019,0,10-20
3000,8.19,36.0,A,credit_card,IL,2017,0,0-10
5000,15.02,36.0,C,other,MI,2016,0,30-40
38000,16.91,60.0,C,credit_card,IL,2017,0,0-10
15000,8.19,36.0,A,credit_card,FL,2016,0,0-10
3500,10.72,36.0,B,debt_consolidation,TX,2017,0,10-20
3200,10.33,36.0,B,debt_consolidation,CA,2019,0,20-30
20000,11.8,60.0,B,credit_card,WI,2019,0,20-30
40000,8.19,60.0,A,credit_card,OH,2017,0,20-30
5500,22.35,36.0,D,credit_card,LA,2014,0,10-20
3200,10.33,36.0,B,debt_consolidation,CA,2017,0,20-30
13000,22.35,60.0,D,debt_consolidation,VA,2015,0,10-20
30000,16.14,36.0,C,small_business,CA,2015,0,0-10
18000,11.8,60.0,B,credit_card,TX,2019,0,10-20
10000,16.14,36.0,C,debt_consolidation,GA,2016,0,20-30
35000,12.98,36.0,B,debt_consolidation,TX,2018,0,0-10
4000,16.14,36.0,C,small_business,OK,2016,0,0-10
15000,11.8,36.0,B,debt_consolidation,FL,2017,0,10-20
30000,7.02,36.0,A,credit_card,AZ,2017,0,20-30
7000,11.8,36.0,B,debt_consolidation,MO,2019,0,10-20
12000,16.14,36.0,C,credit_card,NY,2015,0,20-30
5000,8.19,36.0,A,credit_card,AZ,2017,0,20-30
4800,10.33,36.0,B,debt_consolidation,NC,2016,0,10-20
11000,8.19,60.0,A,debt_consolidation,LA,2016,0,10-20
35000,8.19,36.0,A,credit_card,NJ,2019,0,0-10
5000,11.8,36.0,B,other,NY,2014,0,30-40
21000,7.02,36.0,A,debt_consolidation,CA,2017,0,10-20
20000,13.56,36.0,C,debt_consolidation,TX,2016,0,10-20
6000,6.46,36.0,A,credit_card,CA,2019,0,0-10
15000,11.8,60.0,B,debt_consolidation,NY,2015,0,0-10
16000,11.8,36.0,B,major_purchase,IL,2015,0,10-20
20000,16.14,60.0,C,debt_consolidation,WI,2014,0,40-50
25000,14.47,60.0,C,credit_card,VT,2016,0,20-30
1000,23.4,36.0,E,debt_consolidation,OH,2014,0,20-30
17500,22.35,60.0,D,debt_consolidation,OH,2017,0,30-40
28000,6.46,36.0,A,credit_card,NY,2015,0,10-20
10000,16.14,60.0,C,debt_consolidation,NJ,2016,0,0-10
4000,16.91,36.0,C,home_improvement,FL,2017,0,0-10
6500,11.8,36.0,B,car,OH,2018,0,0-10
40000,15.02,60.0,C,home_improvement,TX,2014,0,40-50
35000,8.19,60.0,A,credit_card,CA,2014,0,10-20
5000,13.56,36.0,C,debt_consolidation,NY,2015,0,0-10
3775,13.56,36.0,C,home_improvement,KY,2017,0,50+
10000,22.35,60.0,D,debt_consolidation,VA,2019,0,20-30
12000,12.98,36.0,B,credit_card,AL,2014,0,20-30
6500,10.33,36.0,B,debt_consolidation,IN,2014,0,20-30
10000,7.02,36.0,A,debt_consolidation,NV,2017,0,20-30
25000,17.97,60.0,D,debt_consolidation,OR,2019,0,40-50
40000,8.19,36.0,A,debt_consolidation,CA,2018,0,10-20
6600,8.19,36.0,A,debt_consolidation,OR,2017,0,0-10
10000,11.8,36.0,B,debt_consolidation,IL,2014,0,10-20
6600,8.19,36.0,A,debt_consolidation,OR,2017,0,0-10
10000,11.8,60.0,B,credit_card,GA,2016,0,10-20
40000,8.19,36.0,A,debt_consolidation,CA,2016,0,10-20
11200,10.72,60.0,B,debt_consolidation,CT,2016,0,20-30
15000,16.14,36.0,C,major_purchase,NM,2017,0,0-10
16000,6.46,36.0,A,credit_card,TX,2018,0,0-10
6000,7.02,36.0,A,debt_consolidation,FL,2015,0,0-10
24000,11.8,60.0,B,debt_consolidation,TX,2014,0,10-20
6025,19.92,36.0,D,credit_card,MA,2014,0,0-10
10000,8.81,36.0,A,debt_consolidation,IN,2016,0,10-20
15000,7.02,36.0,A,debt_consolidation,PA,2017,0,0-10
12000,11.8,36.0,B,debt_consolidation,NY,2018,0,20-30
16000,8.19,36.0,A,debt_consolidation,TX,2016,0,20-30
20000,16.91,60.0,C,debt_consolidation,CA,2017,0,20-30
10000,11.31,36.0,B,debt_consolidation,ID,2019,0,10-20
10000,16.14,36.0,C,debt_consolidation,CA,2018,0,0-10
5000,17.97,36.0,D,debt_consolidation,MI,2018,0,10-20
21600,8.19,36.0,A,debt_consolidation,MN,2016,0,20-30
2525,16.91,36.0,C,credit_card,FL,2014,0,10-20
8000,8.81,36.0,A,debt_consolidation,AZ,2019,0,10-20
6000,12.98,36.0,B,debt_consolidation,CO,2017,0,0-10
16000,8.81,36.0,A,credit_card,FL,2014,0,10-20
40000,8.19,60.0,A,debt_consolidation,IL,2016,0,0-10
20000,12.98,60.0,B,debt_consolidation,CA,2014,0,20-30
4000,11.8,36.0,B,debt_consolidation,PA,2019,0,10-20
16000,13.56,60.0,C,other,NY,2017,0,20-30
20300,10.33,60.0,B,other,WA,2018,0,20-30
5000,11.31,36.0,B,credit_card,TN,2016,0,0-10
5000,6.46,36.0,A,credit_card,GA,2014,0,0-10
25000,10.33,60.0,B,credit_card,CA,2017,0,20-30
10000,16.14,60.0,C,debt_consolidation,NJ,2017,0,0-10
30000,11.8,36.0,B,debt_consolidation,PA,2015,0,20-30
5000,8.81,36.0,A,debt_consolidation,CA,2018,0,20-30
16000,10.33,60.0,B,debt_consolidation,CT,2015,0,10-20
20000,12.98,36.0,B,debt_consolidation,IL,2018,0,20-30
3000,8.19,36.0,A,home_improvement,CA,2018,0,20-30
3375,14.47,36.0,C,credit_card,IL,2014,0,0-10
8400,11.31,36.0,B,debt_consolidation,MI,2015,0,0-10
8400,16.14,36.0,C,credit_card,MD,2014,0,20-30
14000,16.14,36.0,C,other,GA,2018,0,20-30
10000,14.47,36.0,C,other,CA,2015,0,20-30
15000,10.72,36.0,B,debt_consolidation,NH,2017,0,10-20
40000,11.8,36.0,B,credit_card,CA,2016,0,10-20
35000,10.72,60.0,B,home_improvement,FL,2014,0,40-50
7500,11.8,36.0,B,debt_consolidation,AR,2019,0,20-30
11200,10.72,60.0,B,debt_consolidation,CT,2018,0,20-30
9000,11.8,36.0,B,debt_consolidation,CA,2015,0,0-10
10300,23.4,36.0,E,debt_consolidation,CA,2019,0,10-20
7000,17.97,36.0,D,credit_card,MI,2018,0,20-30
6000,6.46,36.0,A,credit_card,TX,2018,0,10-20
10000,10.72,60.0,B,credit_card,VA,2015,0,10-20
24000,12.98,60.0,B,debt_consolidation,LA,2014,0,0-10
15000,8.81,36.0,A,debt_consolidation,NY,2014,0,0-10
19000,11.8,60.0,B,debt_consolidation,NV,2017,0,10-20
3775,13.56,36.0,C,home_improvement,KY,2018,0,50+
10000,13.56,60.0,C,credit_card,FL,2019,0,20-30
12000,10.33,36.0,B,debt_consolidation,NY,2019,0,10-20
10000,8.19,36.0,A,credit_card,TX,2017,0,0-10
30000,7.56,36.0,A,credit_card,IL,2017,0,0-10
25000,16.91,60.0,C,debt_consolidation,OH,2015,0,0-10
9500,8.81,36.0,A,credit_card,CA,2014,0,30-40
4000,18.94,36.0,D,other,VA,2015,0,10-20
3000,11.31,36.0,B,credit_card,TN,2014,0,10-20
30000,15.02,60.0,C,debt_consolidation,TX,2018,0,10-20
35000,8.19,60.0,A,credit_card,CA,2017,0,10-20
3500,14.47,36.0,C,credit_card,AZ,2018,0,10-20
6500,8.81,36.0,A,credit_card,MA,2014,0,10-20
3300,23.4,36.0,E,vacation,GA,2019,0,10-20
16375,22.35,60.0,D,debt_consolidation,LA,2018,0,40-50
4000,11.8,36.0,B,debt_consolidation,PA,2019,0,10-20
29000,14.47,36.0,C,major_purchase,NY,2017,0,40-50
3000,8.19,36.0,A,home_improvement,CA,2016,0,20-30
6000,6.46,36.0,A,debt_consolidation,CA,2017,0,0-10
6500,10.72,36.0,B,debt_consolidation,CA,2017,0,20-30
3000,24.37,36.0,E,small_business,MO,2015,0,10-20
40000,12.98,60.0,B,credit_card,ND,2014,0,20-30
4000,17.97,36.0,D,other,PA,2017,0,20-30
18500,12.98,60.0,B,credit_card,MN,2014,0,20-30
12000,26.31,36.0,E,credit_card,IL,2014,0,30-40
30000,7.02,36.0,A,credit_card,AZ,2014,0,20-30
8000,11.8,36.0,B,credit_card,AL,2017,0,20-30
28000,14.47,60.0,C,debt_consolidation,VA,2019,0,20-30
6000,6.46,36.0,A,credit_card,TX,2016,0,10-20
30000,7.56,36.0,A,debt_consolidation,NC,2014,0,20-30
2200,19.92,36.0,D,other,CA,2017,0,10-20
12000,11.31,36.0,B,credit_card,GA,2016,0,10-20
1500,17.97,36.0,D,other,MD,2017,0,20-30
35000,22.35,60.0,D,debt_consolidation,VA,2016,0,20-30
19200,10.33,60.0,B,credit_card,CO,2017,0,0-10
32075,11.8,60.0,B,credit_card,VA,2015,0,20-30
16000,23.4,36.0,E,credit_card,CA,2019,0,10-20
30000,7.02,36.0,A,major_purchase,MO,2017,0,10-20
6500,10.33,36.0,B,debt_consolidation,GA,2015,0,10-20
15000,11.8,36.0,B,debt_consolidation,FL,2014,0,10-20
21000,15.02,60.0,C,debt_consolidation,OH,2018,0,0-10
26000,18.94,60.0,D,debt_consolidation,MI,2016,0,20-30
16000,16.14,60.0,C,credit_card,NY,2015,0,10-20
36425,11.8,60.0,B,debt_consolidation,MN,2016,0,20-30
8400,11.31,36.0,B,debt_consolidation,MI,2016,0,0-10
6000,8.19,36.0,A,debt_consolidation,FL,2018,0,10-20
20000,12.98,36.0,B,home_improvement,AL,2017,0,10-20
24000,13.56,60.0,C,debt_consolidation,MI,2018,0,10-20
35000,17.97,60.0,D,home_improvement,FL,2017,0,20-30
20000,11.31,60.0,B,debt_consolidation,MI,2019,0,20-30
12000,8.19,36.0,A,debt_consolidation,TX,2014,0,10-20
30000,16.14,36.0,C,small_business,CA,2016,0,0-10
8000,14.47,36.0,C,credit_card,KY,2018,0,10-20
6000,15.02,36.0,C,credit_card,CA,2014,0,30-40
8250,10.33,36.0,B,debt_consolidation,OH,2016,0,20-30
5000,8.81,36.0,A,debt_consolidation,CA,2016,0,20-30
7000,7.02,36.0,A,debt_consolidation,MI,2018,0,20-30
8000,12.98,36.0,B,credit_card,MI,2019,0,0-10
40000,8.19,36.0,A,credit_card,TX,2014,0,20-30
8500,16.14,36.0,C,home_improvement,TX,2015,0,10-20
5000,7.56,36.0,A,credit_card,MI,2018,0,10-20
3000,8.81,36.0,A,credit_card,WA,2015,0,0-10
10000,14.47,60.0,C,debt_consolidation,GA,2016,0,20-30
40000,6.46,36.0,A,debt_consolidation,CO,2019,0,10-20
10000,8.19,36.0,A,credit_card,TX,2019,0,0-10
25000,18.94,60.0,D,debt_consolidation,FL,2019,0,0-10
20000,12.98,60.0,B,debt_consolidation,CA,2014,0,20-30
26500,11.31,60.0,B,credit_card,OK,2014,0,10-20
12000,7.02,36.0,A,debt_consolidation,HI,2015,0,0-10
6000,13.56,36.0,C,debt_consolidation,NY,2018,0,10-20
4800,8.19,36.0,A,debt_consolidation,WI,2015,0,10-20
10000,10.33,36.0,B,debt_consolidation,NC,2016,0,0-10
14425,11.31,36.0,B,other,FL,2018,0,10-20
14425,11.31,36.0,B,other,FL,2016,0,10-20
38500,12.98,36.0,B,debt_consolidation,ME,2019,0,30-40
36000,8.19,60.0,A,home_improvement,CA,2016,0,10-20
32625,12.98,36.0,B,debt_consolidation,VA,2016,0,30-40
35000,11.31,60.0,B,debt_consolidation,LA,2019,0,10-20
25000,10.33,60.0,B,debt_consolidation,NV,2017,0,20-30
6000,7.02,36.0,A,home_improvement,CA,2015,0,50+
6000,17.97,36.0,D,car,MO,2017,0,50+
4000,17.97,36.0,D,other,PA,2018,0,20-30
12000,19.92,36.0,D,debt_consolidation,CA,2019,0,20-30
14000,26.31,60.0,E,debt_consolidation,CA,2014,0,0-10
4000,6.46,36.0,A,debt_consolidation,CO,2014,0,10-20
6000,8.19,36.0,A,credit_card,PA,2017,0,20-30
10000,16.14,36.0,C,moving,PA,2018,0,10-20
11000,6.46,36.0,A,credit_card,MN,2017,0,20-30
16000,20.89,60.0,D,credit_card,AR,2016,0,20-30
12000,16.14,36.0,C,debt_consolidation,OH,2018,0,20-30
32000,12.98,60.0,B,debt_consolidation,FL,2017,0,20-30
20000,12.98,36.0,B,home_improvement,AL,2019,0,10-20
13500,8.19,60.0,A,debt_consolidation,TN,2016,0,20-30
4000,16.91,36.0,C,debt_consolidation,AR,2018,0,0-10
20000,10.33,36.0,B,debt_consolidation,OH,2014,0,10-20
24000,11.31,60.0,B,debt_consolidation,IL,2018,0,20-30
4000,16.91,36.0,C,home_improvement,IL,2018,0,20-30
15000,8.19,36.0,A,debt_consolidation,CA,2015,0,10-20
11000,8.19,60.0,A,debt_consolidation,LA,2014,0,10-20
3500,18.94,36.0,D,small_business,NV,2019,0,10-20
15000,7.56,36.0,A,debt_consolidation,NY,2014,0,0-10
25000,11.8,36.0,B,credit_card,RI,2016,0,0-10
15000,16.91,60.0,C,credit_card,KS,2014,0,20-30
15000,12.98,60.0,B,major_purchase,TX,2016,0,10-20
27950,8.19,36.0,A,debt_consolidation,OH,2018,0,30-40
15000,13.56,60.0,C,debt_consolidation,TX,2017,0,10-20
40000,13.56,60.0,C,debt_consolidation,TX,2015,0,20-30
9000,10.33,36.0,B,credit_card,WI,2016,0,10-20
40000,11.31,36.0,B,debt_consolidation,NJ,2014,0,10-20
7000,18.94,36.0,D,debt_consolidation,OH,2017,0,30-40
16000,14.47,60.0,C,credit_card,MD,2014,0,20-30
13000,10.72,60.0,B,major_purchase,AZ,2016,0,
15000,8.81,36.0,A,credit_card,CA,2014,0,20-30
10000,11.8,36.0,B,debt_consolidation,IL,2015,0,10-20
2500,7.56,36.0,A,credit_card,CA,2014,0,20-30
20075,19.92,36.0,D,debt_consolidation,TX,2019,0,20-30
10000,6.46,36.0,A,debt_consolidation,ID,2018,0,20-30
10000,6.46,36.0,A,credit_card,PA,2019,0,10-20
6000,10.33,36.0,B,home_improvement,CT,2018,0,10-20
12500,7.56,36.0,A,credit_card,MO,2016,0,0-10
3000,15.02,36.0,C,home_improvement,NY,2015,0,20-30
6000,6.46,36.0,A,debt_consolidation,CA,2019,0,0-10
10250,10.72,36.0,B,debt_consolidation,CA,2019,0,0-10
30000,26.31,60.0,E,debt_consolidation,CA,2016,0,30-40
6000,7.02,36.0,A,other,WI,2015,0,20-30
4000,18.94,36.0,D,other,VA,2016,0,10-20
2000,20.89,36.0,D,other,PA,2016,0,10-20
20000,16.14,60.0,C,debt_consolidation,WI,2019,0,40-50
24000,13.56,60.0,C,debt_consolidation,MI,2014,0,10-20
30000,16.14,60.0,C,debt_consolidation,MD,2017,0,20-30
21000,16.91,36.0,C,house,FL,2018,0,0-10
16000,6.46,36.0,A,credit_card,NY,2018,0,0-10
3375,14.47,36.0,C,credit_card,IL,2015,0,0-10
2500,13.56,36.0,C,other,PA,2016,0,10-20
35000,12.98,36.0,B,debt_consolidation,IL,2016,0,10-20
10000,8.19,60.0,A,credit_card,WV,2016,0,10-20
15000,16.91,60.0,C,credit_card,KS,2014,0,20-30
36000,17.97,60.0,D,debt_consolidation,MA,2014,0,30-40
5500,6.46,36.0,A,credit_card,CT,2014,0,0-10
20000,7.56,36.0,A,credit_card,WA,2019,0,10-20
4000,18.94,36.0,D,debt_consolidation,OR,2016,0,10-20
30000,26.31,60.0,E,credit_card,NY,2015,0,10-20
9600,15.02,36.0,C,debt_consolidation,NJ,2018,0,30-40
10000,10.33,36.0,B,debt_consolidation,NC,2016,0,0-10
8000,10.33,36.0,B,credit_card,PA,2016,0,10-20
20000,12.98,60.0,B,debt_consolidation,CA,2014,0,20-30
9600,6.46,36.0,A,debt_consolidation,FL,2016,0,10-20
16500,17.97,60.0,D,debt_consolidation,TX,2017,0,50+
4000,11.8,36.0,B,debt_consolidation,PA,2017,0,10-20
20000,12.98,60.0,B,debt_consolidation,CA,2016,0,20-30
21000,15.02,60.0,C,debt_consolidation,OH,2017,0,0-10
30000,26.31,60.0,E,credit_card,NY,2018,0,10-20
10000,16.14,36.0,C,debt_consolidation,GA,2019,0,20-30
10000,11.8,36.0,B,credit_card,CA,2017,0,20-30
15000,8.19,36.0,A,debt_consolidation,AZ,2015,0,20-30
20000,12.98,36.0,B,home_improvement,AL,2014,0,10-20
30000,16.14,36.0,C,debt_consolidation,TX,2014,0,20-30
3000,8.19,36.0,A,credit_card,IL,2014,0,0-10
5000,16.14,36.0,C,other,NJ,2017,0,0-10
25000,11.8,60.0,B,debt_consolidation,CA,2015,0,20-30
8000,8.81,36.0,A,debt_consolidation,AZ,2015,0,10-20
9900,11.31,36.0,B,credit_card,AR,2018,0,20-30
7000,15.02,36.0,C,debt_consolidation,RI,2015,0,20-30
15000,8.19,36.0,A,credit_card,FL,2018,0,0-10
6500,10.33,36.0,B,debt_consolidation,GA,2014,0,10-20
10000,13.56,60.0,C,credit_card,CA,2016,0,20-30
28000,11.31,60.0,B,credit_card,GA,2014,0,20-30
9600,8.81,36.0,A,home_improvement,NY,2017,0,10-20
8000,11.8,36.0,B,credit_card,FL,2014,0,30-40
16000,8.81,36.0,A,credit_card,FL,2015,0,10-20
40000,15.02,60.0,C,home_improvement,TX,2018,0,40-50
9000,12.98,36.0,B,credit_card,NV,2019,0,10-20
10000,10.72,36.0,B,debt_consolidation,MD,2017,0,0-10
40000,6.46,36.0,A,debt_consolidation,CO,2019,0,10-20
3500,14.47,36.0,C,credit_card,AZ,2018,0,10-20
1700,13.56,36.0,C,medical,NY,2018,0,0-10
5000,6.46,36.0,A,credit_card,TX,2019,0,10-20
40000,12.98,36.0,B,small_business,CT,2014,0,10-20
20000,11.8,60.0,B,credit_card,PA,2015,0,0-10
25000,10.33,36.0,B,debt_consolidation,TN,2016,0,20-30
16000,8.81,36.0,A,debt_consolidation,TX,2017,0,20-30
12500,14.47,36.0,C,debt_consolidation,GA,2019,0,0-10
38800,11.8,60.0,B,debt_consolidation,LA,2014,0,10-20
5000,11.8,36.0,B,credit_card,HI,2015,0,10-20
9375,13.56,36.0,C,credit_card,AL,2015,0,30-40
36425,11.8,60.0,B,debt_consolidation,MN,2018,0,20-30
16000,7.02,36.0,A,debt_consolidation,NY,2019,0,30-40
20300,10.33,60.0,B,other,WA,2019,0,20-30
10000,8.19,36.0,A,debt_consolidation,WA,2018,0,10-20
30000,17.97,60.0,D,debt_consolidation,CA,2018,0,0-10
3600,10.33,36.0,B,debt_consolidation,OH,2016,0,10-20
2400,7.56,36.0,A,credit_card,FL,2017,0,10-20
20000,11.31,60.0,B,debt_consolidation,MI,2015,0,20-30
25000,16.14,60.0,C,debt_consolidation,LA,2017,0,30-40
16000,8.81,36.0,A,credit_card,FL,2015,0,10-20
21000,22.35,60.0,D,debt_consolidation,FL,2019,0,30-40
7000,12.98,36.0,B,credit_card,OH,2016,0,20-30
23000,8.19,60.0,A,credit_card,CA,2016,0,10-20
12500,17.97,60.0,D,credit_card,CT,2016,0,10-20
15000,8.19,36.0,A,credit_card,NY,2019,0,20-30
24000,8.81,36.0,A,debt_consolidation,OK,2019,0,0-10
15000,14.47,60.0,C,debt_consolidation,SC,2016,0,10-20
3000,17.97,36.0,D,other,TX,2019,0,0-10
38800,11.8,60.0,B,debt_consolidation,LA,2018,0,10-20
5000,11.8,36.0,B,credit_card,HI,2019,0,10-20
5000,7.56,36.0,A,credit_card,TX,2019,0,10-20
28000,6.46,36.0,A,credit_card,NY,2015,0,10-20
4500,27.27,36.0,E,debt_consolidation,NY,2017,0,0-10
10000,6.46,36.0,A,credit_card,PA,2015,0,10-20
10000,14.47,36.0,C,credit_card,NC,2015,0,10-20
28000,14.47,36.0,C,debt_consolidation,MD,2016,0,10-20
25000,17.97,60.0,D,debt_consolidation,AL,2014,0,10-20
10000,19.92,60.0,D,debt_consolidation,PA,2015,0,0-10
10000,7.56,36.0,A,debt_consolidation,GA,2018,0,0-10
30000,12.98,60.0,B,debt_consolidation,MI,2014,0,10-20
35000,20.89,60.0,D,other,TX,2017,0,30-40
10000,11.8,36.0,B,debt_consolidation,TX,2018,0,10-20
4800,15.02,36.0,C,home_improvement,FL,2015,0,20-30
30000,16.14,36.0,C,credit_card,MI,2016,0,20-30
22000,12.98,60.0,B,debt_consolidation,KY,2019,0,10-20
25000,14.47,60.0,C,credit_card,NY,2019,0,20-30
6500,8.19,36.0,A,debt_consolidation,VA,2019,0,20-30
12500,19.92,60.0,D,credit_card,MI,2017,0,0-10
8000,11.8,36.0,B,credit_card,AZ,2019,0,10-20
38800,11.8,60.0,B,debt_consolidation,LA,2016,0,10-20
1000,10.33,36.0,B,medical,VA,2017,0,30-40
5000,7.56,36.0,A,credit_card,TX,2018,0,10-20
6000,13.56,36.0,C,debt_consolidation,NY,2019,0,10-20
12000,12.98,36.0,B,debt_consolidation,OR,2016,0,20-30
40000,11.8,60.0,B,other,AZ,2019,0,0-10
34800,15.02,60.0,C,debt_consolidation,MD,2017,0,20-30
10000,23.4,36.0,E,debt_consolidation,KY,2014,0,10-20
35000,8.19,60.0,A,credit_card,CA,2017,0,10-20
4000,18.94,36.0,D,credit_card,NJ,2019,0,0-10
5500,11.31,36.0,B,debt_consolidation,TX,2016,0,10-20
15000,12.98,60.0,B,debt_consolidation,NY,2017,0,10-20
10000,10.72,36.0,B,credit_card,NV,2019,0,20-30
7500,10.72,36.0,B,credit_card,PA,2019,0,0-10
5000,7.02,36.0,A,home_improvement,IN,2016,0,10-20
10000,16.14,36.0,C,debt_consolidation,GA,2018,0,20-30
9600,8.19,36.0,A,debt_consolidation,SC,2017,0,10-20
24000,13.56,60.0,C,debt_consolidation,OH,2017,0,10-20
25000,6.46,36.0,A,debt_consolidation,MD,2018,0,10-20
1000,23.4,36.0,E,debt_consolidation,MN,2015,0,10-20
30000,13.56,60.0,C,debt_consolidation,GA,2015,0,10-20
3125,6.46,36.0,A,credit_card,OH,2014,0,10-20
24000,10.72,60.0,B,credit_card,PA,2019,0,10-20
35000,15.02,36.0,C,debt_consolidation,TX,2015,0,20-30
6000,7.56,36.0,A,credit_card,FL,2018,0,10-20
40000,10.72,36.0,B,debt_consolidation,NJ,2018,0,20-30
15000,12.98,60.0,B,debt_consolidation,NE,2018,0,20-30
7000,6.46,36.0,A,credit_card,OH,2019,0,20-30
10000,16.14,60.0,C,debt_consolidation,NJ,2019,0,0-10
25000,23.4,36.0,E,debt_consolidation,AZ,2014,0,10-20
30000,13.56,60.0,C,debt_consolidation,GA,2019,0,10-20
3125,6.46,36.0,A,credit_card,OH,2015,0,10-20
4000,7.02,36.0,A,other,MI,2017,0,10-20
16000,15.02,36.0,C,debt_consolidation,AL,2018,0,10-20
6500,10.33,36.0,B,debt_consolidation,IN,2014,0,20-30
5000,8.81,36.0,A,credit_card,WI,2015,0,10-20
6000,10.33,36.0,B,credit_card,CA,2019,0,30-40
40000,14.47,60.0,C,debt_consolidation,GA,2014,0,10-20
2525,16.91,36.0,C,credit_card,FL,2015,0,10-20
20000,20.89,60.0,D,debt_consolidation,MS,2014,0,20-30
8400,6.46,36.0,A,credit_card,WV,2015,0,20-30
8000,23.4,36.0,E,other,CA,2017,0,20-30
15000,8.19,36.0,A,credit_card,OH,2019,0,10-20
20000,15.02,60.0,C,debt_consolidation,RI,2017,0,20-30
28000,11.31,36.0,B,credit_card,CA,2015,0,10-20
1200,17.97,36.0,D,vacation,IL,2019,0,20-30
6500,7.56,36.0,A,home_improvement,CA,2016,0,10-20
24825,23.4,36.0,E,debt_consolidation,NC,2015,0,30-40
30000,14.47,60.0,C,debt_consolidation,CA,2017,0,10-20
9500,11.8,36.0,B,credit_card,IL,2014,0,10-20
6000,6.46,36.0,A,credit_card,TX,2016,0,10-20
15000,8.81,36.0,A,debt_consolidation,NY,2018,0,0-10
7400,26.31,36.0,E,debt_consolidation,NC,2017,0,20-30
10000,10.33,36.0,B,debt_consolidation,GA,2019,0,10-20
6025,19.92,36.0,D,credit_card,MA,2018,0,0-10
15000,14.47,60.0,C,debt_consolidation,TX,2016,0,40-50
20000,10.33,36.0,B,debt_consolidation,CA,2018,0,10-20
25000,15.02,60.0,C,debt_consolidation,WI,2019,0,10-20
10000,13.56,36.0,C,credit_card,CA,2017,0,10-20
38500,12.98,36.0,B,debt_consolidation,ME,2018,0,30-40
10000,22.35,60.0,D,debt_consolidation,VA,2017,0,20-30
20000,11.8,60.0,B,credit_card,WI,2019,0,20-30
15000,15.02,36.0,C,home_improvement,VA,2015,0,10-20
30000,13.56,60.0,C,debt_consolidation,GA,2016,0,10-20
19375,13.56,36.0,C,major_purchase,FL,2015,0,10-20
5000,7.56,36.0,A,small_business,CT,2014,0,10-20
12000,14.47,60.0,C,debt_consolidation,NY,2017,0,10-20
21000,8.81,36.0,A,debt_consolidation,PA,2014,0,20-30
30000,7.56,36.0,A,credit_card,IL,2015,0,0-10
18000,16.14,36.0,C,debt_consolidation,CA,2018,0,20-30
10000,7.56,36.0,A,credit_card,NY,2015,0,0-10
27950,8.19,36.0,A,debt_consolidation,OH,2019,0,30-40
21000,15.02,60.0,C,debt_consolidation,OH,2014,0,0-10
20500,6.46,36.0,A,debt_consolidation,MO,2016,0,30-40
3000,8.81,36.0,A,debt_consolidation,WA,2014,0,0-10
